"Location ID","Location Name","Location Name (Spanish)",Address,"Address Line 2",City,State,Zip
279,"Primrose School of Fletcher Heights",,"8270 W. Lake Pleasant Pkwy.",,Peoria,AZ,85382
401,"Prince Elementary School",,"125 E Prince",,,AZ,85705
221,"Private business building",,"511 W Guadalupe Rd"," #12",Gilbert,AZ,85234
255,"Private Facility",,"516 S, Dobson Rd.",,Mesa,AZ,85202
56,"P.T.Coe Elementary School",,"3801 W. Roanoke",,Phoenix,AZ,85019
505,Pueblo,,"6320 North 82nd Street",,Scottsdale,AZ,85250
1166,"Pueblo Del Sol School",,"3449 North 39th Avenue",,Phoenix,AZ,85019
253,"Pueblo Elementary",,"6320 North 82nd",,Scottsdale,AZ,85282
154,"Pueblo Gardens K-8 School",,"2210 E 33rd St",,Tucson,AZ,85713
1071,"Pueblo Grande Museum",,"4619 E Washington St",,Phoenix,AZ,85034
457,"Pueblo High School",,"3500 S 12th Avenue",,Tucson,AZ,85713
786,"Puente de Hozho",,"3401 N. 4th St.",,Flagstaff,AZ,86001
576,"Quail Run Elementary School",,"3303 E. Utopia Rd.",,Phoenix,AZ,85050
1093,"Quartz Hill Elementary",,"3680 S Quartz St,",,gilbert,AZ,85297
446,"Quartz Hill Elementary School",,"3680 S. Quartz St.",,Gilbert,AZ,85297
831,"Queen Creek Elementary School",USA,"23636 S. 204th Street",,"Queen Creek",AZ,85142
319,"Queen Creek Middle School (QCMS)",,"20435 S. Ellsworth Rd.",,"Queen Creek",AZ,85142
1000,"Quincie Douglas Neighborhood Center",,"1575 E. 36th St",,Tucson,AZ,85713
847,"Rancho Gabriela Elementary",,"15272 W. Gabriela Dr.",,Surprise,AZ,85374
864,"Rancho Santa Fe Elementary",,"2150 N. Rancho Santa Fe Trail",,Avondale,AZ,85392
1157,"Randolph Recreation Center",,"200 S. Alvernon Way ",,Tucson,AZ,85711
387,"Randolph Regional Recreation Center",,"200 S. Alvernon Way",,Tucson,AZ,85711
269,"Redbird Elementary",,"1020 S. Extension",,Mesa,AZ,85210
1089,"Redemption Church Tempe",,"2150 E Southern Ave",,Tempe,AZ,85282
178,"Redfield Elementary",,"9181 E. Redfield Rd.",,Scottsdale,AZ,85260
986,"Red Mountain Branch",,"11889 E. Lakeview Dr.",,Scottsdale,AZ,85256
238,"Red Mountain Branch",,"11889 E. Glenrosa Dr.",,Scottsdale,AZ,85256
933," Red Mountain Center",,"7550 East Adobe Street",,Mesa,AZ,85207
515,"Red Mtn Ranch",,"6650 E Raftriver",,Mesa,AZ,85215
627,"Rhythm Industry Performance Factory",,"1013 S Tyndal Ave",,Tucson,AZ,85719
265,"Richard E Miller School",,"2021 W Alice",,Phoenix,AZ,85021
199,"Richardson Elementary",,"6901 N. Camino de la Tierra",,Tucson,AZ,85741
1124,"Richardson Y.E.S.",,"6901 N. Camino De La Tierra",,Tucson,AZ,85705
1060,"Ridgeline Academy",,"33625 N N Valley Pkwy",,"Phoenix ",AZ,85085
1063,"Ridgeline Academy",,"33625 N North Valley Pkwy",,Phoenix,AZ,85085
557,"Riggs Elementary School",,"6930 S. Seville Blvd.",,Gilbert,AZ,85298
879,"Riverview Elementary School",,"12701 N Main St",,"El Mirage",AZ,85335
74,"Roadrunner Elementary School",,"7702 North 39th Avenue",,Phoenix,AZ,85051
403,"Robins Elementary School",,"3939 N. Magnetite",,Tucson,AZ,85745
714,"Robles Elementary",,"9875 South Sasabe Rd",,Tucson,AZ,85736
250,"Robles Elementary School",,"9875 S. Sasabe Rd.",,Tucson,AZ,85735
293,"Robles Ranch Community Center",,"16150 W. Ajo Hwy",,Tucson,AZ,85735
27,"Robson Elementary",,"2122 E Pueblo",,Mesa,AZ,85204
887,"Rogers Ranch School",,"6735 South 47th Avenue",,Laveen,AZ,85339
1012,"Rolle Discovery Club","Rolle Discvery Club","2711 Engler Avenur",,Yuma,AZ,85365
7,"Roosevelt Elementary School",,"828 S. Valencia",,Mesa,AZ,85206
126,"Rose Lane Branch",,"8250 E. Rose Lane",,Scottsdale,AZ,85250
952,"Ross Farnsworth - East Valley YMCA",,"1807 S Sunview",,Mesa,AZ,85206
266,Rover,,"1300 E Watson Dr",,Tempe,AZ,85283
539,"Rover Elementary",,"1300 E. Watson Drive",,Tempe,AZ,85283
602,"Royal Palm Middle School",,"8520 N. 19th Ave.",,Phoenix,AZ,85021
135,"Roy Drachman Clubhouse",,"5901 S. Santa Clara",,Tucson,AZ,85746
358,"Sahuarita Early Childhood Center",,"52 W. Calle De los Tiendas",,"Green Valley",AZ,85614
972,"Sahuaro High School",,"545 N Camino Seco",,"Tucson ",AZ,85710
254,"Sahuaro Ranch Elementary",,"10401 N 63rd Ave",,Glendale,AZ,85302
212,"Salk Elementary",,"7009 E. Brown",,Mesa,AZ,85207
204,"Salpointe Catholic High School",,"1545 E Copper",,Tucson,AZ,85719
324,"Sam Hughes Elementary School",,"700 N. Wilson",,Tucson,AZ,85719
129,"Sanborn Elementary",,"700 S. Superstition Dr",,Chandler,AZ,85225
620,"Sandpiper Elementary",,"6724 E. Hearn",,Scottsdale,AZ,85254
941,"San Francisco De Asis School",,"320 320 N Humphreys St.",,Flagstaff,AZ,86001
21,"Santa Cruz Catholic School",,"29 W. 22nd. St.",,Tucson,AZ,85713
287,"Santa Cruz Elementary School",,"19845 N. Costa del Sol Blvd.",,Maricopa,AZ,85138
342,"Santa Fe Elementary",,"9880 N. 77 Ave",,Peoria,AZ,85345
900,"Santan Elementary",,"1550 E Chandler Hts Road",,Chandler,AZ,85249
612,"Santa Rosa Neighborhood Center",,"1080 S. 10th Ave",,,AZ,85701
1158,"Santa Rosa Recreation Center KIDCO",,"1080 S. 10th Ave",,Tucson,AZ,85701
692,"Satori School",,"3801 N. 1st Ave.",,Tucson,AZ,85719
495,"Scales School of Technology",,"1115 W Fifth St",,Tempe,AZ,85281
635,"Scales Technology Academy",,"1115 W. Fifth St",,Tempe,AZ,85281
147,"Schumaker Elementary School",,"501 N. Maguire Ave",,Tucson,AZ,85710
862,"Scott Libby Elementary",,"18701 W. Thomas Ave",,"Litchfield ",AZ,85340
542,"Scott LIbby Elementary School",,"18701 W Thomas Rd",,"Litchfield Park",AZ,85340
1067,"Scottsdale Artists' School",,"3720 North Marshall Way",,Scottsdale,AZ,85251
1099,"Scottsdale Bible Church",,"7901 E. Shea Blvd ",,Scottsdale,AZ,85260
1090,"Scottsdale Bible Church - Chapel",,"7601 E Shea Blvd",,Scottsdale,AZ,85260
99,"Scottsdale Child Care & Learning Center at Kierland",,"6440 E. Greenway Parkway",,Scottsdale,AZ,85254
904,"Scottsdale Civic Center Library",,"3939 North Drinkwater Boulevard",,Scottsdale,AZ,85251
814,"Scottsdale/Paradise Valley Family YMCA ",,"6869 East Shea Boulevard",,Scottsdale,AZ,85254
398,"Scottsdale/PV YMCA",,"6869 E. Shea Blvd",,Scottsdale,AZ,85254
892,"Scottsdale Worship Center",,"6508 East Cactus Road ",,Scottsdale,AZ,85254
787,"Sechrist FACTS",,"2230 N. Fort Valley Rd.",,Flagstaff,AZ,86001
925,"Senita Valley Elementary School ",,"10750 E. Bilby Rd.",,Tucson,AZ,85747
185,"Settlers Point Elementary",,"423 E Settlers Point Dr",,Gilbert,AZ,85296
356,"Sewell Elementary School",,"425 N. Sahuara",,Tucson,AZ,85711
345,"Shaw Butte Elementary School",,"12202 N. 21st Avenue",,Phoenix,AZ,85029
1043,"Sheely Farms Elmentary School ",,"9450 W. Encanto Blvd.",,"Phoenix ",AZ,83037
163,"Shepherd Junior High School",,"1407 N. Alta Mesa Drive",,Mesa,AZ,85737
18,"Shumway Elementary School",,"1325 N. Shumway Ave.",,Chandler,AZ,85225
110,"Sierra Verde School",,"7241 W. Rose Garden Lane",,Glendale,AZ,85308
452,"Sirrine Elementary",,"591 W Mesquite",,Chandler,AZ,85225
236,"SK8 ASYLUM (Mesa, AZ)",,"8743 E. Pecos Rd.","Suite 136",Mesa,AZ,85212
631,"Sky View Elementary",,"8624 W. Sweetwater",,Peoria,AZ,85345
28,"Skyview High School",,"7820 E.Wrightstown Rd.",,Tucson,AZ,85715
434,"Small World",,"3637 E. 3rd St.",,Tucson,AZ,85716
165,"Small World II Preschool",,"8720 E. Speedway Blvd.",,Tucson,AZ,85710
978,"Smith Park",,"4030 W. Sherman",,Phoenix,AZ,85009
1076,"Snedigar Recreation Center",,"4500 S. Basha Rd.",,Chandler,AZ,85248
750,"Soleng Tom Elementary",,"10520 E Camino Quince",,Tucson,AZ,85748
12,"Somerton Middle School",,"1011 N. Somerton Ave",,Somerton,AZ,85350
850,"Sonoran Heights Elementary",,"11405 N. Greer Ranch Pkwy.",,Surprise,AZ,85379
321,"Sonoran Sky Elementary",,"12990 N. 75th Street",,Scottsdale,AZ,85260
252,"Sonoran Sky Elementary",,"12990 N. 75th ST",,Scottsdale,AZ,85260
653,"Southminster Presbyterian Church",,"1923 E. Broadway Road",,Phoenix,AZ,85040
982,"South Pointe Elementary",,"2033 E. Southern Ave",,"Phoenix ",AZ,85040
217,"South Scottsdale",,"6535 E. Osborn",,Scottsdale,AZ,85257
112,"Southside Community School",,"2701 S. Campbell Avenue",,Tucson,AZ,85713
686,"Southwest Autism Research & Resource Center (SARRC)",,"300 N. 18th Street",,Phoenix,AZ,85006
523,"Southwest Elementary School",,"1111 W. Dobbins Road",,Phoenix,AZ,85042
278,"Southwest Valley Family YMCA",,"2919 N. Litchfield Rd.",,Goodyear,AZ,85395
815,"Southwest Valley Family YMCA",,"1919 N Litchfield Rd",,Goodyear,AZ,85395
816,"SouthwestValley Family YMCA @ Garden Lakes Elem",,"10825 W Garden Lakes",,Phoenix,AZ,85338
232,"Spectrum elementary",,"2846 s spectrum way",,Gilbert,AZ,85295
905,"Sports & Fitness Center (SpoFit)",,"5031 E. Washington Street",,Phoenix,AZ,85034
927,"St Ambrose Catholic School",,"300 S. Tucson Blvd",,Tucson,AZ,85716
1128,"STARS ",,"11130 E. Cholla Street",,Scottsdale,AZ,85259
695,"St. Cyril of Alexandria School",,"4725 East Pima Street",,Tucson,AZ,85712
78,"Steele Elementary School",,"700 S Sarnoff Drive",,Tucson,AZ,85710
143,"Stetson Hills Elementary School",,"25475 N. Stetson Hills Loop",,Phoenix,AZ,85083
70,"St. Gregory College Preparatory School",,"3231 N. Craycroft Rd",,Tucson,AZ,85712
155,"St. Gregory's Catholic School",,"3440 N. 18TH. Avenue",,Phoenix,AZ,85018
139,"St. James United Methodist Church",,"3255 N. Campbell Ave.",,Tucson,AZ,85719
331,"St. John Bosco Catholic School",,"16035 S 48th St",,,AZ,85048
311,"St. John the Evangelist School",,"600 W. Ajo Way",,Tucson,AZ,85713
436,"St. Joseph School",,"215 S. Craycroft Rd.",,Tucson,AZ,85711
1003,"Summer Camp Iwannago",,"3330 E. Lockett",,Flagstaff,AZ,86004
1143,"Sundance Elementary",,"23800 W. Hadley Rd",,Buckeye,AZ,85326
701,"Sundance Elementary School",,"7051 W. Cholla Ave.",,Peoria,AZ,85345
206,"Sundance Elementary School",,"7051 W. Cholla",,Peoria,AZ,85345
1101,"Sunnyslope HS",,"35 W. Dunlap Ave.",,Phoenix,AZ,85020
777,"Sunrise Before/After Care program",,"17624 N 31st Ave ",,Phoenix,AZ,85053
1013,"Sunrise Discovery Club","Sunrise Discovery Club","9943 E. 28th Street",,Yuma,AZ,85367
68,"Sunrise Drive Elementary",,"5301 E Sunrise Dr",,Tucson,AZ,85718
1133,"Sunrise Drive Elementary",,"5301 E. Sunrise Dr.",,Tucson,AZ,85718
546,"Sunrise Elementary",,"17624 N 31st AVE",,Phoenix,AZ,85053
555,"Sunrise Elementary",,"17624 North 31st Ave",,Phoenix,AZ,85053
522,"Sunset Canyon Elementary",,"2727 E. Siesta Lane",,Phoenix,AZ,85050
153,"Sunset Elementary School",,"4626 W. Mountain View Rd",,Glendale,AZ,85302
848,"Sunset Hills Elementary",,"17825 W. Sierra Montana Loop",,Surprise,AZ,85388
3,"Sunset Ridge Elementary",,"35707 N.33rd Lane",,Phoenix,AZ,85086
940,"Sunset Vista School",,"7775 W Orangewood Ave",,Glendale,AZ,85303
291,"Sun Valley Elementary School",,"8361 N. 95 Ave.",,Peoria,AZ,85345
412,"Superstition Springs Elementary",,"7125 E. Monterey",,Mesa,AZ,85209
521,"Sureno Elementary School",,"3375 W. Galveston St.",,Chandler,AZ,85226
849,"Surprise Elementary",,"12907 W. Greenway Rd.",,"El Mirage",AZ,85335
1123,"SWIMkids USA",,"2725 W Guadalupe Rd",,Mesa,AZ,85202
1055,"Sybil B. Harrington Campus for Imagination and Wonder",,"900 S. Mitchell Drive",,Tempe,AZ,85281
116,"Sycamore Elementary School",,"16701 S. Houghton Rd.",,Vail,AZ,85641
609,"Taft Elementary School",,"9800 E Quarterline Rd",,Mesa,AZ,85207
529,"Tanque Verde Elementary",,"2700 N. Fennimore",,Tucson,AZ,85749
720,"Tartesso Kid's BASE",,"29677 W Indianola Rd.",,Buckeye,AZ,85396
184,"Tarwater Elementary",,"2300 S Gardner",,Chandler,AZ,85248
349,"Tavan Elementary School",,"4610 E Osborn",,Phoenix,AZ,85018
351,"Tavan Elementary School",,"3610 E. Osborn",,Phoenix,AZ,85015
813,"Tempe Family YMCA",,"7070 S Rural Rd",,Tempe,AZ,85283
220,"Terramar Elementary",,"7000 West Happy Valley Road",,Peoria,AZ,85083
388,"Terramar School",,"7000 W Happy Valley Road",,Peoria,AZ,85383
1102,"Tesseract Shea Campus",,"3939 East Shea Boulevard",,Phoenix,AZ,85028
908,Test,,"4808 N 14th Ave",,Phoenix,AZ,85013
532,"The Desert Botanical Garden",,"1201 N. Galvin Parkway",,Phoenix,AZ,85008
1094,"The Flagstaff Cooperative Preschool Inc. afterschool program",,"850 N. Bonito Ave.",,Flagstaff,AZ,86001
484,"The House of Neighborly Services",,"243 w 33rd st",,tucson,AZ,85713
559,"The International School of Arizona",,"9128 E. San Salvador  Dr",,Scottsdale,AZ,85258
105,"The Learning Curve Child Center",,"71 S. McQueen RD",,Gilbert,AZ,85233
664,"
The Montessori Schoolhouse of Tucson, Inc.",,"1127 N. 6th Avenue",,Tucson,AZ,
668,"
The Montessori Schoolhouse of Tucson, Inc.",,"1301 E. Ft. Lowell Rd",,Tucson,AZ,
1068,"The Salvation Army Kroc Center",,"1375 E. Broadway Rd",,Phoenix,AZ,85040
820,"The Zone",,"101 N Greenfield RD",,Gilbert,AZ,85296
911,"Thomas FACTS",,"3330 E. Locket",,Flagstaff,AZ,86004
788,"Thomas FACTS",,"3330 E. Lockett ",,Flagstaff,AZ,86004
880,"Thompson Ranch Elementary School",,"11800 W Thompson Ranch Rd",,"El Mirage",AZ,85335
485,"Three Points Childcare Center",,"15530 W. Ajo Way",,Tucson,AZ,85735
1103,"Thunderbird Academy",,"7410 East Sutton Drive",,Scottsdale,AZ,85260
1139,"Thunderbirds Branch",,"20199 N 78th place",,Scottsdale,AZ,85255
225,"Thunderbirds Branch",,"20199 N. 78th Place",,Scottsdale,AZ,85255
601,"Thunderbirds Branch - Guadalupe",,"9225 S. Avenida Del Yaqui",,Guadalupe,AZ,85283
216,"Tiny Tots West Preschool & Childcare",,"1024 W. University Dr.",,Mesa,AZ,85201
64,"Tolleson Az",,"9251 W. Washington Street",,Tolleson,AZ,85353
322,"Tolson Elementary School",,"1000 S. Greasewood Rd.",,Tucson,AZ,85745
704,"Tomahawk Elementary",,"7820 West Turney Avenue",,Phoenix,AZ,85033
520,"Tonalea Elementary School",,"6801 E. Oak St.",,Scottsdale,AZ,85257
257,"Tortolita Middle School",,"4101 W Hardy Rd",,Tucson,AZ,85742
103,"Toscana Studio and Gallery",,"9040 N Oracle Rd",,"Oro Valley",AZ,85704
326,"Tots Unlimited #21",,"6736 W. Camelback",,Glendale,AZ,85303
657,"Tots unlimited preschool and childcare",,"8311 W Glendale Ave",,Glendale,AZ,85305
470,"Towne Meadows Elementary School",,"1101 N. Recker Rd.",,Gilbert,AZ,85234
369,"Tri-City Baptist Church",,"2211 West Germann Road",,Chandler,AZ,85286
450,"Trinity Lutheran Church and School",,"830 E. Plaza Circle",,"Litchfield Park",AZ,85392
569,"Tucson Cheer Academy",,"320 S Plumer Ave",,Tucson,AZ,85719
1159,"Tucson Jewish Community Center",,"3800 E. River Road",,Tucson,AZ,85718
561,"Tucson Nursery School",,"2385 S. Plumer Ave.",,Tucson,AZ,85713
622,"Tucson Youth Development/ACE Charter High School",,"1901 N. Stone Avenue",,Tucson,AZ,85705
376,"Tumbleweed Elementary School",,"4001 W. Laurel Lane",,Phoenix,AZ,85029
183,"Tutoring Club",,"4024 E Guadalupe Rd",,Gilbert,AZ,85297
696,"Tutoring Club of the Foothills",,"4772 E. Sunrise Drive",,Tucson,AZ,85718
180,"Tutor Time",,"10260 N. 67th Ave",,Glendale,AZ,85302
416,"Tutor Time 55th Ave Bell Road",,"5550 West Bell Road",,Glendale,AZ,85308
598,"Tutor Time Learning Center",,"7810 W. Lower Buckeye Road",,Phoenix,AZ,85043
301,"Twin Peaks Elementary School",,"7995 W. Twin Peaks Road",,Tucson,AZ,85743
461,"Udall Regional Center",,"7200 E. Tanque Verde",,Tucson,AZ,
101,"UMOM New Day Center",,"3333 E Van Buren St",,Phoenix,AZ,85008
832,USA,USA,"20217 E. Chandler Heights Road",,"Queen Creek",AZ,85142
172,"Valley View Elementary School",,"8220 S 7th Ave",,Phoenix,AZ,85042
637,"Valley Youth Theatre",,"525 North First Street",,Phoenix,AZ,85004
158,"Val Vista Lakes Elementary",,"1030 N. Blue Grotto Drive",,Gilbert,AZ,85234
1134,"Ventana Vista Elementary",,"6085 N. Kolb Rd.",,Tucson,AZ,85750
606,"Ventana Vista Elementary School",,"6085 N Kolb Rd",,Tucson,AZ,85750
863,"Verrado Elementaty",,"20873 W. Sunrise Ln",,Buckeye,AZ,85396
751,"Vesey Elementary",,"5005 S Butts Rd",,Tucson,AZ,85757
166,Vestar,,"3975 e lockwood",,phoenix,AZ,85050
587,"Village Vista Elementary School",,"4215 E Andora Drive",,Phoenix,AZ,
605,"Villas de Merced",,"520 N Mesa Dr",,Mesa,AZ,85201
375,"Villas De Merced",,"520 N. Mesa",,Mesa,AZ,85201
145,"Vista Colina Emergency Family Shelter",,"1050 w mountain view rd",,Phoenix,AZ,85021
885,"Vista Del Sur Traditional School",,"3908 West South Mountain Avenue",,Laveen,AZ,85339
314,"Vistancia Elementary",,"30009 N. Sunrise Pt.",,Peoria,AZ,85383
372,"Vistancia Elementary",,"30009 Sunrise Point",,Peoria,AZ,85373
443,"Vista Verde Middle School",,"2826 E. Grovers",,Phoenix,AZ,85032
240,"Waggoner School",,"1050 E Carver Dr",,Tempe,AZ,85824
90,"Wakefield Middle School",,"101 W 44th St.",,Tucson,AZ,85713
1040,"Walker School Age Program",,"1750 W. Rollercoaster Road",,Tucson,AZ,85704
118,"Ward Traditional Academy",,"1965 E Hermosa Dr",,Tempe,AZ,85282
547,"Warren Elementary School+",,"3505 W. Milton Rd",,Tucson,AZ,85746
192,"Washington Elementary",,"2260 W Isabella",,Mesa,AZ,85202
694,"Washington Elementary School",,"4650 West Sweetwater",,Glendale,AZ,85304
451,"Washington Elementary School",,"8033 N. 27th Ave",,Phoenix,AZ,85051
971,"Webster Recreation Center","Centro Recreational Webster","202 N Sycamroe",,Mesa,AZ,85210
100,"Weinberg Elementary",,"5245 S. Val Vista Dr.",,Gilbert,AZ,85298
341,"Wesley Community Center",,"1300 s 10th Street",,phoenix,AZ,85034
480,"Westar Elementary School",,"17777 W. Westar Drive",,Goodyear,AZ,85338
599,"West campus",,"2700 w broadway",,tucson,AZ,
478,"West Elementart",,"470 S. 7th Street",,Coolidge,AZ,85128
852,"Western Peaks Elementary",,"18063 W. Surprise Farms Loop S.",,Surprise,AZ,85388
1137,"Western School of Science & Technology",,"6515 W. Indian School Rd.",,Phoenix,AZ,85033
1125,West-MEC,"START Campus","5405 N 99th Ave",,Glendale,AZ,85305
611,"West Phoenix High School",,"3835 West Thomas Road",,Phoenix,AZ,85019
851,"West Point Elementary",,"13700 W. Greenway Rd.",,Surprise,AZ,85374
107,"West Wing Elementary",,"26716 N. High Desert Drive",,Peoria,AZ,85383
108,"Whispering Wind Academy",,"15844 N. 43rd Street",,Phoenix,AZ,85032
752,"White Elementary",,"2315 W Canada St",,Tucson,AZ,85746
347,"Whitmore Elementary School",,"5330 East Glenn",,Tucson,AZ,85712
1119,"Whittier School",,"2000 N. 16th St.",,Phoenix,AZ,85006
88,"Wildfire Elementary School",,"3997 E Lockwood Drive",,Phoenix,AZ,85050
939,"William C Jack School",,"6600 W Missouri",,Glendale,AZ,85301
214,"William R. Sullivan Elementary School",,"2 North 31st Avenue",,Phoenix,AZ,85009
1105,"Williams Aquatic Center",,"320 W. Railroad Ave.",,Williams,AZ,86046
1104,"Williams Youth Recreation Center",,"300 W. Railroad Ave.",,Williams,AZ,86046
60,"Wilson Elementary",,"5619 E Glade Ave",,Mesa,AZ,85206
323,"Wilson Elementary School",,"2929 East Fillmore Street",,,,
1041,"Wilson School Age Program",,"2300 N. Glover Road",,Tucson,AZ,85742
222,"Winberg elementary school",,"5245 south val vista drive",,gilbert,AZ,85298
247,"Winters' Well Elementary School",,"35220 W. Buckeye Rd.",,Tonopah,AZ,85354
336,"Wood School",,"625 W Cornell Dr",,Tempe,AZ,85283
929,"Woods Memorial Library",,"3455 N 1st Ave",,Tucson,AZ,85719
980,"Y at Great Expectations Academy",,"1466 W. Camino Antigua",,Sahuarita,AZ,85629
380,"Yavapai Elementary School",,"701 N. Miller Road",,Scottsdale,AZ,85257
128,"Yellow Jacket Youth Center",,"1593 W. Johnson Drive",,Lakeside,AZ,85929
956,"YMCA at Academy of Tucson",,"9209 E Wrightstown ",,Tucson,AZ,85715
957,"YMCA at Dietz",,"7575 E Palma ",,"Tucson ",AZ,85710
365,"Youth and  Young Adult Programs, Town of Guadalupe",,"9050 S Avenida del Yaqui",,Guadalupe,AZ,85283
819,"Yuma Family YMCA",,"2550 South 4th Ave",,Yuma,AZ,85364
57,"Zaharis Elementary",,"9410 E McKellips Rd",,Mesa,AZ,85207
565,"Zuni Hills Elementary",,"10851 W. Williams",,Peoria,AZ,85383
